corner_tag,tau_xwin,tau_s,state_discharged_start,state_charged_start,lka_min_v,lka_max_v,lka_avg_v,lkb_min_v,lkb_max_v,lkb_avg_v,vwin_a_min_v,vwin_a_max_v,vwin_a_avg_v
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,8.00,4.684368e-08,OUT,OUT,3.298220e+00,3.300420e+00,3.300000e+00,3.298230e+00,3.300420e+00,3.300000e+00,1.052140e+00,1.172840e+00,1.112020e+00
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,10.00,5.855460e-08,OUT,OUT,3.298050e+00,3.300450e+00,3.300000e+00,3.298050e+00,3.300450e+00,3.300000e+00,8.259740e-01,9.534230e-01,8.889260e-01
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,12.00,7.026552e-08,OUT,OUT,3.297800e+00,3.300470e+00,3.300000e+00,3.297800e+00,3.300470e+00,3.300000e+00,6.770800e-01,8.063240e-01,7.407260e-01
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,14.00,8.197644e-08,OUT,OUT,3.297600e+00,3.300490e+00,3.300000e+00,3.297600e+00,3.300490e+00,3.300000e+00,5.720310e-01,7.002450e-01,6.350290e-01
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,16.00,9.368736e-08,OUT,OUT,3.297560e+00,3.300480e+00,3.300000e+00,3.297560e+00,3.300480e+00,3.300000e+00,4.943030e-01,6.196860e-01,5.558030e-01
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,18.00,1.053983e-07,OUT,OUT,3.297540e+00,3.300490e+00,3.300000e+00,3.297540e+00,3.300490e+00,3.300000e+00,4.351560e-01,5.564660e-01,4.945520e-01
mos_tt_res_typ_-40c_3.3v_3p5MHz_real,20.00,1.171092e-07,OUT,OUT,3.297510e+00,3.300490e+00,3.300000e+00,3.297510e+00,3.300490e+00,3.300000e+00,3.879530e-01,5.043910e-01,4.449410e-01
mos_tt_res_typ_27c_3.3v_3p5MHz_real,0.50,3.334045e-09,IN,IN,1.133110e-07,2.658810e-07,1.855800e-07,-6.983080e-08,6.758700e-08,1.512350e-09,3.221190e+00,3.231660e+00,3.226550e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,1.00,6.668090e-09,IN,IN,-2.069440e-04,1.544230e-04,1.983020e-07,-2.062790e-04,1.530360e-04,1.408530e-08,3.215060e+00,3.226290e+00,3.220800e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,1.25,8.335113e-09,IN,IN,-6.819960e-04,3.934000e-04,1.929470e-07,-6.757490e-04,3.925920e-04,9.593390e-09,3.150610e+00,3.165850e+00,3.158490e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,1.50,1.000214e-08,IN,IN,-7.014350e-04,3.953580e-04,2.008500e-07,-6.945960e-04,3.946880e-04,2.155710e-08,3.067150e+00,3.087900e+00,3.077990e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,1.75,1.166916e-08,IN,IN,-7.007140e-04,3.883380e-04,1.669030e-07,-6.935710e-04,3.877270e-04,-6.209530e-09,3.014910e+00,3.038240e+00,3.027150e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,2.00,1.333618e-08,IN,IN,-7.073830e-04,3.888760e-04,1.508950e-07,-6.994590e-04,3.880730e-04,2.182610e-09,2.947600e+00,2.974820e+00,2.961920e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,2.25,1.500320e-08,IN,IN,-7.166260e-04,3.912870e-04,1.551010e-07,-7.077900e-04,3.890060e-04,-2.306200e-08,2.868390e+00,2.900640e+00,2.885400e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,2.50,1.667023e-08,IN,IN,-7.283730e-04,4.037500e-04,1.553740e-07,-7.161920e-04,3.909980e-04,-1.641150e-08,2.790830e+00,2.828180e+00,2.810480e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,3.00,2.000427e-08,IN,IN,-7.540580e-04,5.893090e-04,9.521090e-08,-7.582400e-04,4.763090e-04,-4.584660e-09,2.633820e+00,2.680890e+00,2.658600e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,3.50,2.333832e-08,IN,IN,-6.548780e-04,7.352240e-04,4.132230e-08,-7.038850e-04,6.890530e-04,-4.141920e-09,2.481940e+00,2.538470e+00,2.511270e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,4.00,2.667236e-08,IN,IN,-5.671490e-04,7.554700e-04,1.975890e-08,-6.080530e-04,7.514820e-04,-8.948050e-09,2.354330e+00,2.418520e+00,2.386840e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,5.00,3.334045e-08,IN,IN,-4.562660e-04,7.130470e-04,1.138090e-08,-4.695560e-04,7.230100e-04,-2.001820e-09,2.059660e+00,2.141140e+00,2.100940e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,6.00,4.000854e-08,OUT,IN,3.298380e+00,3.300140e+00,3.300000e+00,-4.443500e-04,6.858640e-04,-6.192530e-09,1.806690e+00,1.901720e+00,1.853820e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,7.00,4.667663e-08,OUT,IN,3.298450e+00,3.300160e+00,3.300000e+00,-5.138970e-04,6.687950e-04,-3.268340e-09,1.572060e+00,1.679140e+00,1.625190e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,8.00,5.334472e-08,OUT,IN,3.298450e+00,3.300170e+00,3.300000e+00,-6.223250e-04,7.106150e-04,1.250980e-05,1.384810e+00,1.500520e+00,1.441650e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,10.00,6.668090e-08,OUT,OUT,3.298390e+00,3.300180e+00,3.300000e+00,3.298390e+00,3.300180e+00,3.300000e+00,1.101550e+00,1.227980e+00,1.163490e+00
mos_tt_res_typ_27c_3.3v_3p5MHz_real,12.00,8.001708e-08,OUT,OUT,3.298310e+00,3.300170e+00,3.300000e+00,3.298310e+00,3.300170e+00,3.300000e+00,9.118250e-01,1.041970e+00,9.755910e-01
mos_tt_res_typ_27c_3.3v_3p5MHz_real,14.00,9.335326e-08,OUT,OUT,3.298210e+00,3.300180e+00,3.300000e+00,3.298210e+00,3.300180e+00,3.300000e+00,7.800790e-01,9.097050e-01,8.434180e-01
mos_tt_res_typ_27c_3.3v_3p5MHz_real,16.00,1.066894e-07,OUT,OUT,3.297570e+00,3.300700e+00,3.300000e+00,3.297570e+00,3.300700e+00,3.300000e+00,6.753380e-01,8.035700e-01,7.370510e-01
mos_tt_res_typ_27c_3.3v_3p5MHz_real,18.00,1.200256e-07,OUT,OUT,3.297970e+00,3.300210e+00,3.300000e+00,3.297970e+00,3.300210e+00,3.300000e+00,5.987710e-01,7.209990e-01,6.582040e-01
mos_tt_res_typ_27c_3.3v_3p5MHz_real,20.00,1.333618e-07,OUT,OUT,3.297910e+00,3.300230e+00,3.300000e+00,3.297910e+00,3.300230e+00,3.300000e+00,5.384100e-01,6.547160e-01,5.949680e-01
mos_tt_res_typ_125c_3.3v_3p5MHz_real,0.50,3.979570e-09,IN,IN,3.772790e-07,6.100750e-07,4.652380e-07,3.744800e-08,2.689690e-07,1.534440e-07,3.218700e+00,3.231980e+00,3.225540e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,1.00,7.959140e-09,IN,IN,-6.196990e-08,9.019330e-07,4.652180e-07,-3.635490e-07,5.556600e-07,1.534370e-07,3.218700e+00,3.231980e+00,3.225540e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,1.25,9.948925e-09,IN,IN,-4.711570e-04,1.333550e-04,4.582820e-07,-4.665500e-04,1.340670e-04,1.474790e-07,3.171970e+00,3.188880e+00,3.180660e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,1.50,1.193871e-08,IN,IN,-5.845570e-04,1.907310e-04,4.133600e-07,-5.778270e-04,1.901500e-04,1.007070e-07,3.126490e+00,3.148120e+00,3.137760e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,1.75,1.392849e-08,IN,IN,-6.666330e-04,2.390020e-04,4.111250e-07,-6.578570e-04,2.383650e-04,1.008960e-07,3.069460e+00,3.095480e+00,3.083110e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,2.00,1.591828e-08,IN,IN,-5.625760e-04,2.500950e-04,4.070190e-07,-5.549720e-04,2.488050e-04,9.845620e-08,3.033190e+00,3.061580e+00,3.048110e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,2.25,1.790807e-08,IN,IN,-7.494640e-04,2.545910e-04,4.041550e-07,-7.390690e-04,2.508240e-04,9.865250e-08,2.982210e+00,3.014640e+00,2.999310e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,2.50,1.989785e-08,IN,IN,-5.734990e-04,2.602440e-04,4.206930e-07,-5.653340e-04,2.522170e-04,1.215960e-07,2.944310e+00,2.978220e+00,2.962150e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,3.00,2.387742e-08,IN,IN,-5.854630e-04,3.305310e-04,3.142740e-07,-5.828520e-04,2.785470e-04,5.917550e-08,2.816430e+00,2.861010e+00,2.840130e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,3.50,2.785699e-08,IN,IN,-6.891860e-04,4.361970e-04,2.679950e-07,-7.147180e-04,3.563750e-04,8.057550e-08,2.725270e+00,2.775190e+00,2.751850e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,4.00,3.183656e-08,IN,IN,-6.264100e-04,5.333630e-04,2.077860e-07,-6.751430e-04,4.864250e-04,8.322090e-08,2.607580e+00,2.666140e+00,2.638890e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,5.00,3.979570e-08,IN,IN,-5.146410e-04,5.990940e-04,1.914540e-07,-5.507820e-04,5.805210e-04,1.260320e-07,2.411070e+00,2.482350e+00,2.448510e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,6.00,4.775484e-08,IN,IN,-4.417680e-04,6.133010e-04,1.822730e-07,-4.591920e-04,6.139640e-04,1.386670e-07,2.199720e+00,2.285770e+00,2.244100e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,7.00,5.571398e-08,IN,IN,-4.014570e-04,5.927660e-04,1.877680e-07,-4.063250e-04,5.969840e-04,1.513150e-07,2.015430e+00,2.111820e+00,2.064890e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,8.00,6.367312e-08,OUT,IN,3.297850e+00,3.300010e+00,3.299550e+00,-4.099850e-04,5.865940e-04,1.570870e-07,1.836080e+00,1.942070e+00,1.889850e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,10.00,7.959140e-08,OUT,IN,3.298530e+00,3.300080e+00,3.300000e+00,-5.249010e-04,5.329600e-04,1.120180e-06,1.529980e+00,1.649940e+00,1.589860e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,12.00,9.550968e-08,OUT,IN,3.298510e+00,3.300190e+00,3.300000e+00,1.385890e-03,3.450680e-02,1.207120e-02,1.266510e+00,1.394120e+00,1.329480e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,14.00,1.114280e-07,OUT,OUT,3.298470e+00,3.300170e+00,3.300000e+00,3.298470e+00,3.300170e+00,3.300000e+00,1.103260e+00,1.231470e+00,1.167180e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,16.00,1.273462e-07,OUT,OUT,3.298410e+00,3.300150e+00,3.300000e+00,3.298410e+00,3.300150e+00,3.300000e+00,9.723090e-01,1.096870e+00,1.034210e+00
mos_tt_res_typ_125c_3.3v_3p5MHz_real,18.00,1.432645e-07,OUT,OUT,3.298360e+00,3.300230e+00,3.300000e+00,3.298360e+00,3.300230e+00,3.300000e+00,8.684160e-01,9.876720e-01,9.272880e-01
mos_tt_res_typ_125c_3.3v_3p5MHz_real,20.00,1.591828e-07,OUT,OUT,3.298300e+00,3.300220e+00,3.300000e+00,3.298300e+00,3.300220e+00,3.300000e+00,7.868380e-01,8.983530e-01,8.421820e-01
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,0.50,2.927730e-09,IN,IN,1.107480e-07,2.344920e-07,1.696640e-07,-5.810410e-08,5.033420e-08,1.616870e-10,3.218740e+00,3.230980e+00,3.225030e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,1.00,5.855460e-09,IN,IN,-4.162240e-04,2.722550e-04,1.792780e-07,-4.134800e-04,2.702360e-04,9.412610e-09,3.202280e+00,3.216020e+00,3.209230e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,1.25,7.319325e-09,IN,IN,-6.583200e-04,3.653530e-04,1.528880e-07,-6.537520e-04,3.650160e-04,-1.678610e-08,3.145570e+00,3.163120e+00,3.154790e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,1.50,8.783190e-09,IN,IN,-7.001460e-04,3.821230e-04,1.768130e-07,-6.947670e-04,3.819030e-04,6.068000e-09,3.053490e+00,3.078700e+00,3.066730e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,1.75,1.024706e-08,IN,IN,-7.109620e-04,3.856350e-04,1.332980e-07,-7.052810e-04,3.854710e-04,-3.599830e-08,3.004910e+00,3.032390e+00,3.019380e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,2.00,1.171092e-08,IN,IN,-7.188170e-04,3.861170e-04,1.694140e-07,-7.123570e-04,3.860060e-04,2.252970e-09,2.912840e+00,2.948310e+00,2.931450e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,2.25,1.317479e-08,IN,IN,-7.251590e-04,3.863950e-04,1.424390e-07,-7.182560e-04,3.862950e-04,-1.752430e-08,2.845440e+00,2.884730e+00,2.866200e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,2.50,1.463865e-08,IN,IN,-7.317870e-04,3.873270e-04,1.160060e-07,-7.239350e-04,3.865150e-04,-1.699710e-08,2.784090e+00,2.826870e+00,2.806710e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,3.00,1.756638e-08,IN,IN,-7.798070e-04,4.600570e-04,7.463910e-08,-7.391360e-04,3.948210e-04,-7.011990e-08,2.644980e+00,2.697550e+00,2.672330e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,3.50,2.049411e-08,IN,IN,-7.368330e-04,7.046170e-04,2.390300e-08,-7.835650e-04,6.034300e-04,-3.728040e-08,2.492970e+00,2.556420e+00,2.525880e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,4.00,2.342184e-08,IN,IN,-6.109500e-04,7.909770e-04,6.316210e-09,-6.617680e-04,7.689580e-04,-1.638590e-08,2.335940e+00,2.410470e+00,2.374470e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,5.00,2.927730e-08,IN,IN,-4.773710e-04,7.759680e-04,-5.650320e-09,-4.982240e-04,7.849310e-04,-1.398710e-08,2.065450e+00,2.158270e+00,2.112600e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,6.00,3.513276e-08,OUT,IN,3.298260e+00,3.300200e+00,3.300000e+00,-4.511100e-04,7.484030e-04,-1.849270e-08,1.807700e+00,1.916770e+00,1.862190e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,7.00,4.098822e-08,OUT,IN,3.298330e+00,3.300230e+00,3.300000e+00,-5.045580e-04,7.320810e-04,-1.650040e-08,1.553930e+00,1.678610e+00,1.616060e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,8.00,4.684368e-08,OUT,IN,3.298330e+00,3.300240e+00,3.300000e+00,-6.604090e-04,7.216010e-04,1.510320e-06,1.359610e+00,1.495160e+00,1.427050e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,10.00,5.855460e-08,OUT,OUT,3.298240e+00,3.300260e+00,3.300000e+00,3.298240e+00,3.300260e+00,3.300000e+00,1.081610e+00,1.230240e+00,1.154350e+00
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,12.00,7.026552e-08,OUT,OUT,3.298110e+00,3.300450e+00,3.300000e+00,3.298110e+00,3.300450e+00,3.300000e+00,8.844550e-01,1.039200e+00,9.603650e-01
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,14.00,8.197644e-08,OUT,OUT,3.297950e+00,3.300480e+00,3.300000e+00,3.297950e+00,3.300480e+00,3.300000e+00,7.506270e-01,9.062380e-01,8.266830e-01
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,16.00,9.368736e-08,OUT,OUT,3.297740e+00,3.300480e+00,3.300000e+00,3.297740e+00,3.300480e+00,3.300000e+00,6.507490e-01,8.043580e-01,7.256150e-01
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,18.00,1.053983e-07,OUT,OUT,3.297610e+00,3.300500e+00,3.300000e+00,3.297610e+00,3.300500e+00,3.300000e+00,5.758790e-01,7.255550e-01,6.484800e-01
mos_tt_res_bcs_-40c_3.3v_3p5MHz_real,20.00,1.171092e-07,OUT,OUT,3.297580e+00,3.300490e+00,3.300000e+00,3.297580e+00,3.300490e+00,3.300000e+00,5.141590e-01,6.584510e-01,5.840890e-01
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,0.50,3.334045e-09,IN,IN,1.686770e-07,3.320040e-07,2.411580e-07,-6.983070e-08,6.758700e-08,1.512420e-09,3.221180e+00,3.234970e+00,3.228290e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,1.00,6.668090e-09,IN,IN,-2.068240e-04,1.544300e-04,2.551590e-07,-2.062610e-04,1.530110e-04,1.526160e-08,3.216130e+00,3.230780e+00,3.223680e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,1.25,8.335113e-09,IN,IN,-6.804770e-04,3.933020e-04,2.538480e-07,-6.744020e-04,3.924300e-04,1.436610e-08,3.166750e+00,3.185500e+00,3.176450e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,1.50,1.000214e-08,IN,IN,-6.978040e-04,3.951160e-04,2.674170e-07,-6.912830e-04,3.943660e-04,2.969290e-08,3.103640e+00,3.128260e+00,3.116390e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,1.75,1.166916e-08,IN,IN,-6.956570e-04,3.880230e-04,2.347940e-07,-6.889590e-04,3.873420e-04,1.500980e-10,3.063920e+00,3.091120e+00,3.078050e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,2.00,1.333618e-08,IN,IN,-7.003150e-04,3.883540e-04,2.216070e-07,-6.932560e-04,3.876860e-04,-5.244060e-09,3.011450e+00,3.042810e+00,3.027770e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,2.25,1.500320e-08,IN,IN,-7.062760e-04,3.891790e-04,2.198650e-07,-6.986440e-04,3.883930e-04,1.332040e-08,2.954310e+00,2.990420e+00,2.973120e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,2.50,1.667023e-08,IN,IN,-7.124070e-04,3.900270e-04,2.292720e-07,-7.040640e-04,3.883960e-04,-2.189840e-09,2.894140e+00,2.935440e+00,2.915670e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,3.00,2.000427e-08,IN,IN,-7.331290e-04,4.136250e-04,2.365870e-07,-7.177810e-04,3.938250e-04,1.557370e-08,2.772220e+00,2.823950e+00,2.799200e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,3.50,2.333832e-08,IN,IN,-7.601860e-04,5.503810e-04,1.668920e-07,-7.497280e-04,4.447810e-04,1.107260e-08,2.658680e+00,2.719200e+00,2.690270e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,4.00,2.667236e-08,IN,IN,-7.118130e-04,6.822950e-04,8.140270e-08,-7.503960e-04,5.948720e-04,-1.593840e-08,2.558980e+00,2.625760e+00,2.593940e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,5.00,3.334045e-08,IN,IN,-5.593580e-04,7.550800e-04,2.886450e-08,-5.981880e-04,7.534990e-04,-7.332560e-09,2.339230e+00,2.422340e+00,2.382380e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,6.00,4.000854e-08,IN,IN,-4.709260e-04,7.241510e-04,1.589810e-08,-4.890950e-04,7.345820e-04,-3.904500e-09,2.124450e+00,2.223160e+00,2.175130e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,7.00,4.667663e-08,OUT,IN,3.282600e+00,3.300080e+00,3.296590e+00,-4.432550e-04,6.975160e-04,6.182610e-09,1.908850e+00,2.021880e+00,1.966810e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,8.00,5.334472e-08,OUT,IN,3.298420e+00,3.300150e+00,3.300000e+00,-4.550730e-04,6.794740e-04,1.670260e-09,1.729740e+00,1.854050e+00,1.792520e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,10.00,6.668090e-08,OUT,IN,3.298460e+00,3.300170e+00,3.300000e+00,-6.243480e-04,6.604910e-04,2.108290e-06,1.411690e+00,1.553280e+00,1.482720e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,12.00,8.001708e-08,OUT,IN,3.298420e+00,3.300180e+00,3.300000e+00,1.594340e-03,6.455840e-02,2.032850e-02,1.178400e+00,1.328930e+00,1.253770e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,14.00,9.335326e-08,OUT,OUT,3.298360e+00,3.300180e+00,3.300000e+00,3.298360e+00,3.300180e+00,3.300000e+00,1.010210e+00,1.163570e+00,1.086590e+00
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,16.00,1.066894e-07,OUT,OUT,3.298290e+00,3.300180e+00,3.300000e+00,3.298290e+00,3.300180e+00,3.300000e+00,8.815860e-01,1.033710e+00,9.572640e-01
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,18.00,1.200256e-07,OUT,OUT,3.298220e+00,3.300180e+00,3.300000e+00,3.298220e+00,3.300180e+00,3.300000e+00,7.866960e-01,9.349210e-01,8.599900e-01
mos_tt_res_bcs_27c_3.3v_3p5MHz_real,20.00,1.333618e-07,OUT,OUT,3.298130e+00,3.300200e+00,3.300000e+00,3.298130e+00,3.300200e+00,3.300000e+00,7.067680e-01,8.485230e-01,7.768450e-01
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,0.50,3.979570e-09,IN,IN,4.779020e-07,7.106210e-07,5.969180e-07,3.744800e-08,2.689690e-07,1.534500e-07,3.210970e+00,3.229810e+00,3.220760e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,1.00,7.959140e-09,IN,IN,8.550720e-08,1.032160e-06,5.968770e-07,-3.635500e-07,5.556530e-07,1.534430e-07,3.210970e+00,3.229820e+00,3.220770e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,1.25,9.948925e-09,IN,IN,-4.711980e-04,1.336430e-04,5.890200e-07,-4.658180e-04,1.342060e-04,1.470910e-07,3.175870e+00,3.197990e+00,3.187280e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,1.50,1.193871e-08,IN,IN,-5.820900e-04,1.908530e-04,5.302100e-07,-5.758600e-04,1.900560e-04,8.904640e-08,3.145980e+00,3.167840e+00,3.157390e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,1.75,1.392849e-08,IN,IN,-6.618550e-04,2.389840e-04,5.265200e-07,-6.538300e-04,2.383570e-04,8.543550e-08,3.102640e+00,3.129270e+00,3.116630e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,2.00,1.591828e-08,IN,IN,-5.587050e-04,2.496290e-04,5.298260e-07,-5.501460e-04,2.487280e-04,8.944350e-08,3.073690e+00,3.103730e+00,3.089470e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,2.25,1.790807e-08,IN,IN,-7.424870e-04,2.520090e-04,5.195700e-07,-7.335610e-04,2.501570e-04,8.038100e-08,3.036670e+00,3.070160e+00,3.054320e+00
mos_tt_res_bcs_125c_3.3v_3p5MHz_real,2.50,1.989785e-08,IN,IN,-5.670000e-04,2.540160e-04,5.611980e-07,-5.584800e-04,2.503060e-04,1.249260e-07,3.001810e+00,3.041450e+00,3.022650e+00
