corner_tag,tau_xwin,tau_s,state_discharged_start,state_charged_start,lka_min_v,lka_max_v,lka_avg_v,lkb_min_v,lkb_max_v,lkb_avg_v,vwin_a_min_v,vwin_a_max_v,vwin_a_avg_v
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,5.00,2.645360e-08,OUT,IN,3.297080e+00,3.300190e+00,3.299980e+00,-1.292500e-03,6.931610e-04,2.069010e-07,1.859860e+00,1.922350e+00,1.891740e+00
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,6.00,3.174432e-08,OUT,IN,3.297530e+00,3.300260e+00,3.300000e+00,-1.276240e-03,7.149020e-04,2.365150e-07,1.586000e+00,1.658920e+00,1.622850e+00
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,7.00,3.703504e-08,OUT,IN,3.297680e+00,3.300290e+00,3.300000e+00,-1.330070e-03,6.351770e-04,3.211730e-06,1.364240e+00,1.445040e+00,1.404880e+00
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,8.00,4.232576e-08,OUT,IN,3.297730e+00,3.300330e+00,3.300000e+00,3.890310e-03,4.969100e-02,2.093130e-02,1.192660e+00,1.279120e+00,1.236020e+00
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,10.00,5.290720e-08,OUT,OUT,3.297720e+00,3.300430e+00,3.300000e+00,3.297720e+00,3.300430e+00,3.300000e+00,9.492870e-01,1.042110e+00,9.956810e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,12.00,6.348864e-08,OUT,OUT,3.297700e+00,3.300520e+00,3.300000e+00,3.297700e+00,3.300520e+00,3.300000e+00,7.865290e-01,8.817370e-01,8.340040e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,14.00,7.407008e-08,OUT,OUT,3.297720e+00,3.300620e+00,3.300000e+00,3.297720e+00,3.300620e+00,3.300000e+00,6.702210e-01,7.655310e-01,7.176600e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,16.00,8.465152e-08,OUT,OUT,3.297810e+00,3.300710e+00,3.300000e+00,3.297810e+00,3.300710e+00,3.300000e+00,5.831620e-01,6.771690e-01,6.298800e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,18.00,9.523296e-08,OUT,OUT,3.297850e+00,3.300780e+00,3.300000e+00,3.297850e+00,3.300780e+00,3.300000e+00,5.158210e-01,6.075770e-01,5.613430e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,20.00,1.058144e-07,OUT,OUT,3.297870e+00,3.300830e+00,3.300000e+00,3.297870e+00,3.300830e+00,3.300000e+00,4.623510e-01,5.511550e-01,5.063310e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,22.00,1.163958e-07,OUT,OUT,3.297890e+00,3.300870e+00,3.300000e+00,3.297890e+00,3.300870e+00,3.300000e+00,4.189760e-01,5.043030e-01,4.611640e-01
mos_tt_res_typ_cap_typ_-40c_3.3v_3p5MHz,24.00,1.269773e-07,OUT,OUT,3.297900e+00,3.300900e+00,3.300000e+00,3.297900e+00,3.300900e+00,3.300000e+00,3.831930e-01,4.646420e-01,4.234070e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,0.50,3.013560e-09,IN,IN,1.627400e-06,1.876570e-06,1.725140e-06,-4.129690e-08,5.718470e-08,5.826660e-09,3.225420e+00,3.233340e+00,3.229450e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,1.00,6.027120e-09,IN,IN,-3.455620e-05,1.282780e-04,1.803250e-06,-3.682800e-05,1.263550e-04,8.272850e-08,3.222050e+00,3.230310e+00,3.226260e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,1.25,7.533900e-09,IN,IN,-1.300910e-03,2.034780e-04,1.723310e-06,-1.299090e-03,1.990140e-04,-2.277070e-09,3.159480e+00,3.170760e+00,3.165220e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,1.50,9.040680e-09,IN,IN,-1.187860e-03,4.401930e-05,1.614830e-06,-1.183580e-03,4.159650e-05,-1.158020e-07,3.055520e+00,3.071970e+00,3.063920e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,1.75,1.054746e-08,IN,IN,-1.196860e-03,4.598210e-05,1.468750e-06,-1.192090e-03,4.351260e-05,-2.586690e-07,2.995890e+00,3.015060e+00,3.005710e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,2.00,1.205424e-08,IN,IN,-1.202960e-03,4.781290e-05,1.193560e-06,-1.197670e-03,4.531720e-05,-5.268790e-07,2.941400e+00,2.962730e+00,2.952350e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,2.25,1.356102e-08,IN,IN,-1.204230e-03,5.038630e-05,1.416810e-06,-1.197410e-03,4.793940e-05,-2.179270e-07,2.866690e+00,2.892250e+00,2.879810e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,2.50,1.506780e-08,IN,IN,-1.212290e-03,5.255620e-05,1.392480e-06,-1.202600e-03,5.010350e-05,-3.219420e-07,2.801670e+00,2.830420e+00,2.816440e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,3.00,1.808136e-08,IN,IN,-1.254210e-03,1.447120e-04,9.681650e-07,-1.227900e-03,5.434280e-05,-4.890110e-07,2.677610e+00,2.711980e+00,2.695300e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,3.50,2.109492e-08,IN,IN,-1.281460e-03,4.337240e-04,3.025640e-07,-1.254820e-03,3.168760e-04,-2.523210e-07,2.550970e+00,2.591050e+00,2.571630e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,4.00,2.410848e-08,IN,IN,-1.303790e-03,5.374270e-04,1.282390e-08,-1.298790e-03,4.964960e-04,-3.407920e-09,2.427430e+00,2.472840e+00,2.450870e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,5.00,3.013560e-08,IN,IN,-1.270350e-03,5.986740e-04,-1.505810e-07,-1.281980e-03,5.927320e-04,1.657970e-07,2.170950e+00,2.227810e+00,2.200310e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,6.00,3.616272e-08,OUT,IN,3.270330e+00,3.297790e+00,3.288090e+00,-1.237820e-03,6.084800e-04,2.717740e-07,1.942820e+00,2.008430e+00,1.976330e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,7.00,4.218984e-08,OUT,IN,3.297570e+00,3.300370e+00,3.300000e+00,-1.196010e-03,6.098770e-04,3.495360e-07,1.729390e+00,1.804220e+00,1.767140e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,8.00,4.821696e-08,OUT,IN,3.297770e+00,3.300380e+00,3.300000e+00,-1.200560e-03,5.971130e-04,3.266540e-07,1.537680e+00,1.619730e+00,1.578980e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,10.00,6.027120e-08,OUT,IN,3.297910e+00,3.300450e+00,3.300000e+00,8.433750e-04,2.376250e-02,9.088450e-03,1.249040e+00,1.340420e+00,1.294790e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,12.00,7.232544e-08,OUT,OUT,3.297930e+00,3.300530e+00,3.300000e+00,3.297930e+00,3.300530e+00,3.300000e+00,1.047340e+00,1.142970e+00,1.095090e+00
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,14.00,8.437968e-08,OUT,OUT,3.297920e+00,3.300600e+00,3.300000e+00,3.297920e+00,3.300600e+00,3.300000e+00,9.013110e-01,9.982790e-01,9.495690e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,16.00,9.643392e-08,OUT,OUT,3.297890e+00,3.300680e+00,3.300000e+00,3.297890e+00,3.300680e+00,3.300000e+00,7.889520e-01,8.846390e-01,8.365420e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,18.00,1.084882e-07,OUT,OUT,3.297890e+00,3.300740e+00,3.300000e+00,3.297890e+00,3.300740e+00,3.300000e+00,7.015580e-01,7.947350e-01,7.478440e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,20.00,1.205424e-07,OUT,OUT,3.297910e+00,3.300820e+00,3.300000e+00,3.297910e+00,3.300820e+00,3.300000e+00,6.319570e-01,7.217180e-01,6.765430e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,22.00,1.325966e-07,OUT,OUT,3.297950e+00,3.300880e+00,3.300000e+00,3.297950e+00,3.300880e+00,3.300000e+00,5.748810e-01,6.604000e-01,6.173420e-01
mos_tt_res_typ_cap_typ_27c_3.3v_3p5MHz,24.00,1.446509e-07,OUT,OUT,3.298000e+00,3.300940e+00,3.300000e+00,3.298000e+00,3.300940e+00,3.300000e+00,5.276220e-01,6.083810e-01,5.677090e-01
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,0.50,3.598650e-09,IN,IN,3.633760e-06,4.170460e-06,3.869710e-06,4.615140e-07,5.768380e-07,5.175620e-07,3.219410e+00,3.230010e+00,3.224840e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,1.00,7.197300e-09,IN,IN,3.331350e-06,4.636970e-06,3.869710e-06,-1.316230e-08,1.042740e-06,5.175610e-07,3.219410e+00,3.230010e+00,3.224840e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,1.25,8.996625e-09,IN,IN,-1.013050e-03,8.867590e-06,3.764440e-06,-1.008170e-03,5.093670e-06,4.136840e-07,3.163460e+00,3.177410e+00,3.170560e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,1.50,1.079595e-08,IN,IN,-1.134270e-03,6.956230e-05,3.687120e-06,-1.127940e-03,6.499050e-05,3.387020e-07,3.110070e+00,3.127320e+00,3.118890e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,1.75,1.259528e-08,IN,IN,-1.161620e-03,1.434050e-05,3.857050e-06,-1.155520e-03,1.022140e-05,5.134690e-07,3.069270e+00,3.089340e+00,3.079540e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,2.00,1.439460e-08,IN,IN,-1.168170e-03,1.737390e-05,3.629060e-06,-1.161370e-03,1.260880e-05,2.939940e-07,3.025720e+00,3.048170e+00,3.037240e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,2.25,1.619393e-08,IN,IN,-1.185360e-03,2.233790e-05,3.521660e-06,-1.176430e-03,1.535540e-05,2.124590e-07,2.981080e+00,3.006130e+00,2.993960e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,2.50,1.799325e-08,IN,IN,-1.193800e-03,3.406400e-05,3.497920e-06,-1.182930e-03,1.928980e-05,2.647200e-07,2.933360e+00,2.961380e+00,2.947780e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,3.00,2.159190e-08,IN,IN,-1.187890e-03,1.080720e-04,2.815240e-06,-1.182720e-03,4.003140e-05,-8.825660e-08,2.849170e+00,2.881570e+00,2.865900e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,3.50,2.519055e-08,IN,IN,-1.179000e-03,2.793260e-04,2.125010e-06,-1.181850e-03,1.463920e-04,1.160470e-07,2.754150e+00,2.792140e+00,2.773780e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,4.00,2.878920e-08,IN,IN,-1.189770e-03,4.127800e-04,1.307700e-06,-1.175580e-03,3.074070e-04,1.124580e-07,2.668950e+00,2.711150e+00,2.690810e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,5.00,3.598650e-08,IN,IN,-1.183340e-03,5.072150e-04,5.806080e-07,-1.190300e-03,4.865970e-04,4.596510e-07,2.491380e+00,2.542560e+00,2.517960e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,6.00,4.318380e-08,IN,IN,-1.154400e-03,5.632410e-04,3.471010e-07,-1.168490e-03,5.507310e-04,6.519640e-07,2.312120e+00,2.372090e+00,2.343320e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,7.00,5.038110e-08,IN,IN,-1.118550e-03,5.707270e-04,3.908350e-07,-1.132450e-03,5.707300e-04,8.494620e-07,2.150520e+00,2.217320e+00,2.185170e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,8.00,5.757840e-08,IN,IN,-1.062030e-03,5.618420e-04,2.502450e-07,-1.075040e-03,5.670310e-04,9.138300e-07,1.966490e+00,2.041810e+00,2.005750e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,10.00,7.197300e-08,OUT,IN,3.297960e+00,3.300370e+00,3.300000e+00,-1.039730e-03,5.498730e-04,1.169060e-06,1.694550e+00,1.779470e+00,1.737670e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,12.00,8.636760e-08,OUT,IN,3.298130e+00,3.300430e+00,3.300000e+00,-9.699080e-04,6.273720e-04,4.102890e-05,1.455120e+00,1.546750e+00,1.501420e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,14.00,1.007622e-07,OUT,IN,3.298190e+00,3.300480e+00,3.300000e+00,4.478310e-03,4.010810e-02,1.830090e-02,1.272940e+00,1.367770e+00,1.320570e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,16.00,1.151568e-07,OUT,OUT,3.298210e+00,3.300540e+00,3.300000e+00,3.298210e+00,3.300540e+00,3.300000e+00,1.125760e+00,1.219700e+00,1.172950e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,18.00,1.295514e-07,OUT,OUT,3.298200e+00,3.300600e+00,3.300000e+00,3.298200e+00,3.300600e+00,3.300000e+00,1.011150e+00,1.102830e+00,1.057080e+00
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,20.00,1.439460e-07,OUT,OUT,3.298190e+00,3.300650e+00,3.300000e+00,3.298190e+00,3.300650e+00,3.300000e+00,9.181460e-01,1.006010e+00,9.620530e-01
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,22.00,1.583406e-07,OUT,OUT,3.298170e+00,3.300700e+00,3.300000e+00,3.298170e+00,3.300700e+00,3.300000e+00,8.388000e-01,9.206670e-01,8.797900e-01
mos_tt_res_typ_cap_typ_125c_3.3v_3p5MHz,24.00,1.727352e-07,OUT,OUT,3.298150e+00,3.300750e+00,3.300000e+00,3.298150e+00,3.300750e+00,3.300000e+00,7.749110e-01,8.505990e-01,8.127750e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,0.50,2.645360e-09,IN,IN,1.373010e-06,1.611980e-06,1.465730e-06,-4.332210e-08,5.151320e-08,6.253010e-10,3.223920e+00,3.232980e+00,3.228540e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,1.00,5.290720e-09,IN,IN,-7.477860e-04,6.592230e-04,1.687990e-06,-7.481390e-04,6.547440e-04,2.194630e-07,3.200550e+00,3.211610e+00,3.206160e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,1.25,6.613400e-09,IN,IN,-1.158830e-03,5.096090e-05,1.469100e-06,-1.156620e-03,4.891360e-05,8.092300e-10,3.162070e+00,3.174760e+00,3.168550e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,1.50,7.936080e-09,IN,IN,-1.190740e-03,3.089750e-05,1.082450e-06,-1.187500e-03,2.899400e-05,-3.886450e-07,3.060440e+00,3.077900e+00,3.069470e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,1.75,9.258760e-09,IN,IN,-1.200740e-03,3.317340e-05,1.136040e-06,-1.196900e-03,3.120440e-05,-3.401110e-07,2.992860e+00,3.014410e+00,3.004020e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,2.00,1.058144e-08,IN,IN,-1.205330e-03,3.511980e-05,1.098410e-06,-1.200940e-03,3.309060e-05,-3.817870e-07,2.929130e+00,2.954230e+00,2.942150e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,2.25,1.190412e-08,IN,IN,-1.206370e-03,3.620720e-05,8.861430e-07,-1.201630e-03,3.414540e-05,-5.927240e-07,2.872910e+00,2.900580e+00,2.887310e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,2.50,1.322680e-08,IN,IN,-1.212860e-03,3.768000e-05,7.663060e-07,-1.207430e-03,3.557880e-05,-7.080750e-07,2.811910e+00,2.842660e+00,2.827960e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,3.00,1.587216e-08,IN,IN,-1.229530e-03,4.085170e-05,6.641520e-07,-1.218050e-03,3.914520e-05,-6.327120e-07,2.685270e+00,2.722730e+00,2.704870e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,3.50,1.851752e-08,IN,IN,-1.298970e-03,3.171080e-04,4.537640e-07,-1.256850e-03,7.659650e-05,-6.505080e-07,2.550990e+00,2.595990e+00,2.574490e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,4.00,2.116288e-08,IN,IN,-1.359540e-03,5.294650e-04,3.969860e-08,-1.330230e-03,4.667750e-04,-6.574230e-08,2.418840e+00,2.471040e+00,2.446060e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,5.00,2.645360e-08,IN,IN,-1.341830e-03,6.248630e-04,-4.093180e-08,-1.353270e-03,6.088870e-04,2.734580e-07,2.175230e+00,2.240200e+00,2.208430e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,6.00,3.174432e-08,OUT,IN,3.275560e+00,3.299750e+00,3.292670e+00,-1.308900e-03,6.719030e-04,3.807530e-07,1.941780e+00,2.017610e+00,1.980270e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,7.00,3.703504e-08,OUT,IN,3.297410e+00,3.300320e+00,3.300000e+00,-1.270210e-03,7.114390e-04,5.423010e-07,1.720900e+00,1.807930e+00,1.764390e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,8.00,4.232576e-08,OUT,IN,3.297630e+00,3.300320e+00,3.300000e+00,-1.273130e-03,7.102700e-04,5.919600e-07,1.529510e+00,1.625130e+00,1.577130e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,10.00,5.290720e-08,OUT,IN,3.297780e+00,3.300360e+00,3.300000e+00,-1.991760e-04,1.839990e-02,5.189740e-03,1.232220e+00,1.340410e+00,1.285700e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,12.00,6.348864e-08,OUT,OUT,3.297780e+00,3.300430e+00,3.300000e+00,3.297780e+00,3.300430e+00,3.300000e+00,1.026860e+00,1.141340e+00,1.083190e+00
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,14.00,7.407008e-08,OUT,OUT,3.297760e+00,3.300500e+00,3.300000e+00,3.297760e+00,3.300500e+00,3.300000e+00,8.781230e-01,9.947940e-01,9.353700e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,16.00,8.465152e-08,OUT,OUT,3.297750e+00,3.300570e+00,3.300000e+00,3.297750e+00,3.300570e+00,3.300000e+00,7.646330e-01,8.803740e-01,8.214080e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,18.00,9.523296e-08,OUT,OUT,3.297770e+00,3.300640e+00,3.300000e+00,3.297770e+00,3.300640e+00,3.300000e+00,6.776500e-01,7.914260e-01,7.333350e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,20.00,1.058144e-07,OUT,OUT,3.297840e+00,3.300720e+00,3.300000e+00,3.297840e+00,3.300720e+00,3.300000e+00,6.085300e-01,7.193870e-01,6.626640e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,22.00,1.163958e-07,OUT,OUT,3.297900e+00,3.300780e+00,3.300000e+00,3.297900e+00,3.300780e+00,3.300000e+00,5.522710e-01,6.593820e-01,6.048540e-01
mos_tt_res_bcs_cap_typ_-40c_3.3v_3p5MHz,24.00,1.269773e-07,OUT,OUT,3.297920e+00,3.300840e+00,3.300000e+00,3.297920e+00,3.300840e+00,3.300000e+00,5.055940e-01,6.081630e-01,5.558230e-01
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,0.50,3.013560e-09,IN,IN,2.259480e-06,2.670800e-06,2.437050e-06,-4.129710e-08,5.718660e-08,5.826810e-09,3.219610e+00,3.230670e+00,3.225270e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,1.00,6.027120e-09,IN,IN,-7.727090e-04,7.172860e-04,2.394820e-06,-7.783070e-04,7.111450e-04,-3.762890e-08,3.216650e+00,3.227940e+00,3.222380e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,1.25,7.533900e-09,IN,IN,-1.151220e-03,1.222290e-04,2.401210e-06,-1.149390e-03,1.186070e-04,-3.612520e-08,3.177150e+00,3.190770e+00,3.184100e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,1.50,9.040680e-09,IN,IN,-1.200790e-03,4.423250e-05,2.292940e-06,-1.197170e-03,4.122100e-05,-1.539350e-07,3.091570e+00,3.110680e+00,3.101420e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,1.75,1.054746e-08,IN,IN,-1.190940e-03,4.599930e-05,2.318030e-06,-1.187130e-03,4.293880e-05,-1.314920e-07,3.047120e+00,3.068860e+00,3.058340e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,2.00,1.205424e-08,IN,IN,-1.210810e-03,4.742240e-05,2.519600e-06,-1.206960e-03,4.432700e-05,6.962220e-08,3.011620e+00,3.034720e+00,3.023550e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,2.25,1.356102e-08,IN,IN,-1.193370e-03,4.997730e-05,2.196850e-06,-1.188890e-03,4.681940e-05,-2.431790e-07,2.949460e+00,2.977410e+00,2.963930e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,2.50,1.506780e-08,IN,IN,-1.196420e-03,6.081250e-05,2.022520e-06,-1.191280e-03,5.728940e-05,-3.903140e-07,2.896990e+00,2.928470e+00,2.913320e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,3.00,1.808136e-08,IN,IN,-1.233140e-03,5.590970e-05,2.049640e-06,-1.224060e-03,5.306410e-05,-1.895850e-07,2.806450e+00,2.843040e+00,2.825470e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,3.50,2.109492e-08,IN,IN,-1.224320e-03,8.588720e-05,1.742100e-06,-1.209600e-03,5.694300e-05,-5.048270e-07,2.710080e+00,2.752300e+00,2.732060e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,4.00,2.410848e-08,IN,IN,-1.242140e-03,3.177400e-04,1.011320e-06,-1.222890e-03,1.309420e-04,-5.412150e-07,2.619020e+00,2.665400e+00,2.643370e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,5.00,3.013560e-08,IN,IN,-1.310140e-03,5.379430e-04,1.949430e-08,-1.304550e-03,4.978790e-04,-2.702890e-08,2.420070e+00,2.478470e+00,2.450580e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,6.00,3.616272e-08,IN,IN,-1.286630e-03,5.893180e-04,-1.174760e-07,-1.297730e-03,5.782050e-04,2.389030e-07,2.238630e+00,2.307410e+00,2.273720e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,7.00,4.218984e-08,IN,IN,-1.240030e-03,6.068240e-04,-1.403370e-07,-1.251920e-03,6.038160e-04,3.660590e-07,2.052730e+00,2.131670e+00,2.092920e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,8.00,4.821696e-08,OUT,IN,3.291070e+00,3.300240e+00,3.298040e+00,-1.217420e-03,6.075020e-04,5.348690e-07,1.884970e+00,1.971640e+00,1.928470e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,10.00,6.027120e-08,OUT,IN,3.297810e+00,3.300450e+00,3.300000e+00,-1.203480e-03,6.097000e-04,6.999830e-07,1.579040e+00,1.679680e+00,1.629020e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,12.00,7.232544e-08,OUT,IN,3.297960e+00,3.300490e+00,3.300000e+00,-6.304950e-04,1.383380e-03,2.094580e-04,1.339650e+00,1.448710e+00,1.393650e+00
mos_tt_res_bcs_cap_typ_27c_3.3v_3p5MHz,14.00,8.437968e-08,OUT,IN,3.298000e+00,3.300540e+00,3.300000e+00,1.434240e-02,1.895540e-01,6.783210e-02,1.159100e+00,1.272140e+00,1.214980e+00
