mos_corner,res_corner,temp_c,band_code,vctrl_v,period_s,thigh_s,duty_pct,period2_s,thigh2_s,duty2_pct,idd_avg_a
mos_sf,res_typ,-40,11,1.5,1.142310e-09,5.385600e-10,47.1466,1.141910e-09,5.386900e-10,47.1745,1.713390e-03
mos_sf,res_typ,-40,11,2.1,8.407700e-10,4.081500e-10,48.5448,8.408200e-10,4.077200e-10,48.4908,2.023050e-03
mos_sf,res_typ,-40,11,2.7,7.103600e-10,3.497800e-10,49.2398,7.099400e-10,3.484900e-10,49.0872,2.274560e-03
mos_sf,res_typ,27,00,0.3,2.066630e-09,9.797800e-10,47.4096,2.067900e-09,9.803000e-10,47.4056,1.214800e-03
mos_sf,res_typ,27,00,0.9,1.932160e-09,9.157300e-10,47.3941,1.931600e-09,9.154000e-10,47.3908,1.259740e-03
mos_sf,res_typ,27,00,1.5,1.570170e-09,7.463200e-10,47.5312,1.569980e-09,7.459200e-10,47.5114,1.373390e-03
mos_sf,res_typ,27,00,2.1,1.300890e-09,6.202200e-10,47.6766,1.300910e-09,6.202900e-10,47.6812,1.501820e-03
mos_sf,res_typ,27,00,2.7,1.119600e-09,5.356800e-10,47.8457,1.119620e-09,5.358000e-10,47.8555,1.623680e-03
mos_sf,res_typ,27,10,0.3,2.066630e-09,9.797800e-10,47.4096,2.067900e-09,9.803000e-10,47.4056,1.214800e-03
mos_sf,res_typ,27,10,0.9,1.882700e-09,8.919800e-10,47.3777,1.882470e-09,8.935700e-10,47.4680,1.270070e-03
mos_sf,res_typ,27,10,1.5,1.379380e-09,6.571500e-10,47.6410,1.379430e-09,6.572500e-10,47.6465,1.456050e-03
mos_sf,res_typ,27,10,2.1,1.067990e-09,5.120600e-10,47.9461,1.066830e-09,5.104400e-10,47.8464,1.664230e-03
mos_sf,res_typ,27,10,2.7,8.981700e-10,4.323000e-10,48.1312,8.979400e-10,4.305100e-10,47.9442,1.846140e-03
mos_sf,res_typ,27,01,0.3,2.066630e-09,9.797800e-10,47.4096,2.067900e-09,9.803000e-10,47.4056,1.214800e-03
mos_sf,res_typ,27,01,0.9,1.855600e-09,8.808800e-10,47.4714,1.856550e-09,8.800500e-10,47.4024,1.275920e-03
mos_sf,res_typ,27,01,1.5,1.272290e-09,6.074500e-10,47.7446,1.271660e-09,6.060200e-10,47.6558,1.514500e-03
mos_sf,res_typ,27,01,2.1,9.527000e-10,4.576000e-10,48.0319,9.541400e-10,4.575500e-10,47.9542,1.772950e-03
mos_sf,res_typ,27,01,2.7,7.998500e-10,3.869800e-10,48.3816,7.998500e-10,3.869900e-10,48.3828,1.982590e-03
mos_sf,res_typ,27,11,0.3,2.066630e-09,9.797800e-10,47.4096,2.067900e-09,9.803000e-10,47.4056,1.214800e-03
mos_sf,res_typ,27,11,0.9,1.836940e-09,8.707500e-10,47.4022,1.837620e-09,8.722200e-10,47.4647,1.279320e-03
mos_sf,res_typ,27,11,1.5,1.199270e-09,5.726200e-10,47.7474,1.199190e-09,5.718700e-10,47.6880,1.564780e-03
mos_sf,res_typ,27,11,2.1,8.799100e-10,4.228500e-10,48.0561,8.798900e-10,4.228000e-10,48.0515,1.864580e-03
mos_sf,res_typ,27,11,2.7,7.413000e-10,3.586800e-10,48.3853,7.415200e-10,3.586700e-10,48.3696,2.092500e-03
mos_sf,res_typ,125,00,0.3,2.120150e-09,1.070160e-09,50.4757,2.120100e-09,1.070200e-09,50.4788,1.064730e-03
mos_sf,res_typ,125,00,0.9,1.943850e-09,9.813100e-10,50.4828,1.944900e-09,9.823000e-10,50.5065,1.108020e-03
mos_sf,res_typ,125,00,1.5,1.605640e-09,8.092100e-10,50.3980,1.604610e-09,8.092100e-10,50.4303,1.204720e-03
mos_sf,res_typ,125,00,2.1,1.348340e-09,6.787600e-10,50.3404,1.348020e-09,6.788000e-10,50.3553,1.314620e-03
mos_sf,res_typ,125,00,2.7,1.177860e-09,5.915500e-10,50.2224,1.177260e-09,5.912700e-10,50.2242,1.416740e-03
mos_sf,res_typ,125,10,0.3,2.120150e-09,1.070160e-09,50.4757,2.120100e-09,1.070200e-09,50.4788,1.064730e-03
mos_sf,res_typ,125,10,0.9,1.884820e-09,9.507800e-10,50.4441,1.885300e-09,9.523000e-10,50.5119,1.116710e-03
mos_sf,res_typ,125,10,1.5,1.423840e-09,7.173400e-10,50.3807,1.425050e-09,7.172000e-10,50.3281,1.279950e-03
mos_sf,res_typ,125,10,2.1,1.131620e-09,5.691800e-10,50.2978,1.131250e-09,5.688400e-10,50.2842,1.449790e-03
mos_sf,res_typ,125,10,2.7,9.698600e-10,4.865600e-10,50.1681,9.702200e-10,4.867600e-10,50.1701,1.597800e-03
mos_sf,res_typ,125,01,0.3,2.120150e-09,1.070160e-09,50.4757,2.120100e-09,1.070200e-09,50.4788,1.064730e-03
mos_sf,res_typ,125,01,0.9,1.852420e-09,9.350700e-10,50.4783,1.853630e-09,9.357300e-10,50.4809,1.124710e-03
mos_sf,res_typ,125,01,1.5,1.327420e-09,6.676300e-10,50.2953,1.328380e-09,6.689100e-10,50.3553,1.330920e-03
mos_sf,res_typ,125,01,2.1,1.025580e-09,5.143400e-10,50.1511,1.025730e-09,5.155200e-10,50.2588,1.547340e-03
mos_sf,res_typ,125,01,2.7,8.804600e-10,4.425900e-10,50.2680,8.804600e-10,4.426900e-10,50.2794,1.712050e-03
mos_sf,res_typ,125,11,0.3,2.120150e-09,1.070160e-09,50.4757,2.120100e-09,1.070200e-09,50.4788,1.064730e-03
mos_sf,res_typ,125,11,0.9,1.832290e-09,9.248900e-10,50.4773,1.831960e-09,9.252600e-10,50.5066,1.128710e-03
mos_sf,res_typ,125,11,1.5,1.261040e-09,6.348100e-10,50.3402,1.261080e-09,6.347700e-10,50.3354,1.366360e-03
mos_sf,res_typ,125,11,2.1,9.584500e-10,4.807800e-10,50.1622,9.580900e-10,4.809800e-10,50.2020,1.609720e-03
mos_sf,res_typ,125,11,2.7,8.258700e-10,4.137100e-10,50.0938,8.258500e-10,4.151900e-10,50.2743,1.797130e-03
mos_fs,res_typ,-40,00,0.3,1.873330e-09,8.193500e-10,43.7376,1.871890e-09,8.192900e-10,43.7681,1.391350e-03
mos_fs,res_typ,-40,00,0.9,1.747170e-09,7.657200e-10,43.8263,1.745690e-09,7.640600e-10,43.7684,1.429620e-03
mos_fs,res_typ,-40,00,1.5,1.421880e-09,6.283300e-10,44.1901,1.422160e-09,6.272300e-10,44.1040,1.558820e-03
mos_fs,res_typ,-40,00,2.1,1.184350e-09,5.280200e-10,44.5831,1.185550e-09,5.283200e-10,44.5633,1.685360e-03
mos_fs,res_typ,-40,00,2.7,1.030120e-09,4.648000e-10,45.1210,1.030070e-09,4.647900e-10,45.1222,1.812210e-03
mos_fs,res_typ,-40,10,0.3,1.873330e-09,8.193500e-10,43.7376,1.871890e-09,8.192900e-10,43.7681,1.391350e-03
mos_fs,res_typ,-40,10,0.9,1.695450e-09,7.432300e-10,43.8367,1.696700e-09,7.437300e-10,43.8339,1.449510e-03
mos_fs,res_typ,-40,10,1.5,1.239510e-09,5.494900e-10,44.3312,1.239510e-09,5.495000e-10,44.3320,1.655440e-03
mos_fs,res_typ,-40,10,2.1,9.729600e-10,4.395800e-10,45.1797,9.716200e-10,4.400700e-10,45.2924,1.866500e-03
mos_fs,res_typ,-40,10,2.7,8.312000e-10,3.813000e-10,45.8734,8.322900e-10,3.810200e-10,45.7797,2.041430e-03
mos_fs,res_typ,-40,01,0.3,1.873330e-09,8.193500e-10,43.7376,1.871890e-09,8.192900e-10,43.7681,1.391350e-03
mos_fs,res_typ,-40,01,0.9,1.667040e-09,7.317700e-10,43.8964,1.666170e-09,7.296000e-10,43.7890,1.457210e-03
mos_fs,res_typ,-40,01,1.5,1.136330e-09,5.090000e-10,44.7933,1.137120e-09,5.082700e-10,44.6980,1.721060e-03
mos_fs,res_typ,-40,01,2.1,8.669900e-10,3.952200e-10,45.5853,8.685700e-10,3.965300e-10,45.6532,1.994500e-03
mos_fs,res_typ,-40,01,2.7,7.440900e-10,3.445400e-10,46.3035,7.454200e-10,3.462100e-10,46.4450,2.192430e-03
mos_fs,res_typ,-40,11,0.3,1.873330e-09,8.193500e-10,43.7376,1.871890e-09,8.192900e-10,43.7681,1.391350e-03
mos_fs,res_typ,-40,11,0.9,1.645860e-09,7.215700e-10,43.8415,1.647200e-09,7.227800e-10,43.8793,1.465390e-03
mos_fs,res_typ,-40,11,1.5,1.066170e-09,4.787400e-10,44.9028,1.064960e-09,4.788900e-10,44.9679,1.778920e-03
mos_fs,res_typ,-40,11,2.1,8.002700e-10,3.678200e-10,45.9620,8.001900e-10,3.679500e-10,45.9828,2.089450e-03
mos_fs,res_typ,-40,11,2.7,6.928400e-10,3.238200e-10,46.7381,6.937000e-10,3.229200e-10,46.5504,2.310870e-03
mos_fs,res_typ,27,00,0.3,1.948530e-09,9.048500e-10,46.4376,1.947900e-09,9.037000e-10,46.3936,1.247990e-03
mos_fs,res_typ,27,00,0.9,1.789360e-09,8.304400e-10,46.4099,1.789440e-09,8.309400e-10,46.4358,1.287600e-03
mos_fs,res_typ,27,00,1.5,1.459300e-09,6.779000e-10,46.4538,1.459240e-09,6.778300e-10,46.4509,1.400960e-03
mos_fs,res_typ,27,00,2.1,1.220600e-09,5.675500e-10,46.4976,1.220620e-09,5.682200e-10,46.5518,1.536080e-03
mos_fs,res_typ,27,00,2.7,1.066240e-09,4.960000e-10,46.5186,1.066430e-09,4.967700e-10,46.5825,1.644840e-03
mos_fs,res_typ,27,10,0.3,1.948540e-09,9.048600e-10,46.4378,1.948000e-09,9.038000e-10,46.3963,1.247980e-03
mos_fs,res_typ,27,10,0.9,1.733780e-09,8.038200e-10,46.3623,1.734750e-09,8.057100e-10,46.4453,1.302420e-03
mos_fs,res_typ,27,10,1.5,1.281550e-09,5.949000e-10,46.4204,1.281260e-09,5.954000e-10,46.4699,1.493490e-03
mos_fs,res_typ,27,10,2.1,1.010510e-09,4.707500e-10,46.5854,1.011650e-09,4.718300e-10,46.6396,1.692480e-03
mos_fs,res_typ,27,10,2.7,8.701000e-10,4.065800e-10,46.7280,8.698100e-10,4.061300e-10,46.6918,1.851420e-03
mos_fs,res_typ,27,01,0.3,1.948540e-09,9.048600e-10,46.4378,1.948000e-09,9.038000e-10,46.3963,1.247980e-03
mos_fs,res_typ,27,01,0.9,1.701410e-09,7.885200e-10,46.3451,1.701320e-09,7.890700e-10,46.3799,1.313560e-03
mos_fs,res_typ,27,01,1.5,1.181060e-09,5.482100e-10,46.4168,1.180980e-09,5.486400e-10,46.4563,1.554890e-03
mos_fs,res_typ,27,01,2.1,9.079500e-10,4.237200e-10,46.6678,9.059100e-10,4.225300e-10,46.6415,1.807110e-03
mos_fs,res_typ,27,01,2.7,7.832000e-10,3.656900e-10,46.6918,7.824000e-10,3.655600e-10,46.7229,1.990650e-03
mos_fs,res_typ,27,11,0.3,1.948540e-09,9.048500e-10,46.4373,1.948000e-09,9.038000e-10,46.3963,1.247980e-03
mos_fs,res_typ,27,11,0.9,1.679780e-09,7.797700e-10,46.4210,1.679750e-09,7.797500e-10,46.4206,1.323140e-03
mos_fs,res_typ,27,11,1.5,1.114100e-09,5.182900e-10,46.5210,1.113800e-09,5.181400e-10,46.5200,1.609150e-03
mos_fs,res_typ,27,11,2.1,8.407800e-10,3.922400e-10,46.6519,8.407700e-10,3.931200e-10,46.7571,1.894230e-03
mos_fs,res_typ,27,11,2.7,7.320800e-10,3.423900e-10,46.7695,7.318000e-10,3.429000e-10,46.8571,2.092830e-03
mos_fs,res_typ,125,00,0.3,1.992280e-09,1.003030e-09,50.3458,1.992300e-09,1.003700e-09,50.3790,1.073880e-03
mos_fs,res_typ,125,00,0.9,1.809490e-09,9.102600e-10,50.3048,1.809240e-09,9.103400e-10,50.3162,1.124210e-03
mos_fs,res_typ,125,00,1.5,1.506600e-09,7.557200e-10,50.1606,1.507670e-09,7.553500e-10,50.1005,1.222210e-03
mos_fs,res_typ,125,00,2.1,1.284700e-09,6.429000e-10,50.0428,1.283480e-09,6.416000e-10,49.9891,1.327980e-03
mos_fs,res_typ,125,00,2.7,1.141480e-09,5.696500e-10,49.9045,1.141480e-09,5.707700e-10,50.0026,1.421920e-03
mos_fs,res_typ,125,10,0.3,1.992270e-09,1.003030e-09,50.3461,1.992300e-09,1.003700e-09,50.3790,1.073880e-03
mos_fs,res_typ,125,10,0.9,1.743790e-09,8.766300e-10,50.2715,1.744390e-09,8.762900e-10,50.2348,1.142730e-03
mos_fs,res_typ,125,10,1.5,1.338340e-09,6.699700e-10,50.0598,1.338210e-09,6.688700e-10,49.9824,1.295470e-03
mos_fs,res_typ,125,10,2.1,1.084710e-09,5.410900e-10,49.8834,1.086280e-09,5.423400e-10,49.9264,1.464690e-03
mos_fs,res_typ,125,10,2.7,9.562500e-10,4.763600e-10,49.8154,9.566300e-10,4.766200e-10,49.8228,1.584640e-03
mos_fs,res_typ,125,01,0.3,1.992280e-09,1.003040e-09,50.3463,1.992300e-09,1.003700e-09,50.3790,1.073880e-03
mos_fs,res_typ,125,01,0.9,1.708620e-09,8.584300e-10,50.2411,1.709310e-09,8.583800e-10,50.2179,1.145730e-03
mos_fs,res_typ,125,01,1.5,1.246950e-09,6.232800e-10,49.9844,1.248340e-09,6.245000e-10,50.0264,1.348570e-03
mos_fs,res_typ,125,01,2.1,9.888800e-10,4.926000e-10,49.8139,9.888900e-10,4.925500e-10,49.8084,1.552680e-03
mos_fs,res_typ,125,01,2.7,8.750600e-10,4.352200e-10,49.7360,8.747000e-10,4.353500e-10,49.7714,1.691280e-03
mos_fs,res_typ,125,11,0.3,1.992280e-09,1.003040e-09,50.3463,1.992300e-09,1.003700e-09,50.3790,1.073880e-03
mos_fs,res_typ,125,11,0.9,1.683870e-09,8.453700e-10,50.2040,1.683470e-09,8.454900e-10,50.2231,1.159450e-03
mos_fs,res_typ,125,11,1.5,1.185060e-09,5.923500e-10,49.9848,1.186600e-09,5.922700e-10,49.9132,1.384380e-03
mos_fs,res_typ,125,11,2.1,9.284300e-10,4.619600e-10,49.7571,9.279200e-10,4.618300e-10,49.7705,1.623600e-03
mos_fs,res_typ,125,11,2.7,8.263900e-10,4.106900e-10,49.6969,8.246900e-10,4.101100e-10,49.7290,1.774440e-03
