mos_corner,temp_c,vdd_v,iref_a,state,vout_v,icp_a
mos_ss,125,3.3,3.75u,up,1.6500,3.750478e-06
mos_ss,125,3.3,3.75u,dn,1.6500,-3.758816e-06
mos_ss,125,3.3,3.75u,both,1.6500,-8.372323e-09
